pollscore,sample_size,state,party,candidate_name,pct,win,party_binary
-0.3,526,Massachusetts,DEM,Joe Biden,55,1,1
-0.3,526,Massachusetts,REP,Donald Trump,26,0,0
-0.3,526,Massachusetts,IND,Robert F. Kennedy,10,0,0
-0.3,526,Massachusetts,GRE,Jill Stein,2,0,0
-0.3,526,Massachusetts,IND,Cornel West,1,0,0
-0.3,526,Massachusetts,DEM,Joe Biden,68,1,1
-0.3,526,Massachusetts,REP,Donald Trump,32,0,0
-0.3,538,Rhode Island,DEM,Joe Biden,52,1,1
-0.3,538,Rhode Island,REP,Donald Trump,33,0,0
-0.3,538,Rhode Island,IND,Robert F. Kennedy,6,0,0
-0.3,538,Rhode Island,GRE,Jill Stein,0,0,0
-0.3,538,Rhode Island,IND,Cornel West,1,0,0
-0.3,538,Rhode Island,DEM,Joe Biden,60,1,1
-0.3,538,Rhode Island,REP,Donald Trump,40,0,0
-0.3,1140,New Hampshire,DEM,Joe Biden,44,0,1
-0.3,1140,New Hampshire,REP,Donald Trump,41,0,0
-0.3,1140,New Hampshire,IND,Robert F. Kennedy,3,0,0
-0.3,1140,New Hampshire,GRE,Jill Stein,2,0,0
-0.3,1140,New Hampshire,IND,Cornel West,1,0,0
-0.3,1140,New Hampshire,DEM,Joe Biden,52,1,1
-0.3,1140,New Hampshire,REP,Donald Trump,48,0,0
0,862,New Hampshire,DEM,Joe Biden,36.5,0,1
0,862,New Hampshire,REP,Donald Trump,36.6,0,0
0,862,New Hampshire,IND,Robert F. Kennedy,14.6,0,0
-0.1,600,Michigan,DEM,Joe Biden,44,0,1
-0.1,600,Michigan,REP,Donald Trump,45,0,0
-0.1,600,Michigan,DEM,Joe Biden,41,0,1
-0.1,600,Michigan,REP,Donald Trump,42,0,0
-0.1,600,Michigan,IND,Robert F. Kennedy,7,0,0
-0.1,600,Michigan,IND,Cornel West,2,0,0
-0.1,600,Michigan,LIB,Lars Mapstead,1,0,0
-0.1,600,Michigan,GRE,Jill Stein,1,0,0
-0.1,600,Pennsylvania,DEM,Joe Biden,44,0,1
-0.1,600,Pennsylvania,REP,Donald Trump,44,0,0
-0.1,600,Pennsylvania,DEM,Joe Biden,39,0,1
-0.1,600,Pennsylvania,REP,Donald Trump,41,0,0
-0.1,600,Pennsylvania,IND,Robert F. Kennedy,9,0,0
-0.1,600,Pennsylvania,IND,Cornel West,1,0,0
-0.1,600,Pennsylvania,LIB,Lars Mapstead,1,0,0
-0.1,600,Pennsylvania,GRE,Jill Stein,3,0,0
-0.1,600,Wisconsin,DEM,Joe Biden,45,0,1
-0.1,600,Wisconsin,REP,Donald Trump,45,0,0
-0.1,600,Wisconsin,DEM,Joe Biden,42,0,1
-0.1,600,Wisconsin,REP,Donald Trump,42,0,0
-0.1,600,Wisconsin,IND,Robert F. Kennedy,7,0,0
-0.1,600,Wisconsin,IND,Cornel West,1,0,0
-0.1,600,Wisconsin,LIB,Lars Mapstead,1,0,0
-0.1,600,Wisconsin,GRE,Jill Stein,2,0,0
0.6,835,North Carolina,DEM,Joe Biden,43,0,1
0.6,835,North Carolina,REP,Donald Trump,45,0,0
0.6,835,North Carolina,DEM,Joe Biden,38,0,1
0.6,835,North Carolina,REP,Donald Trump,41,0,0
0.6,835,North Carolina,IND,Robert F. Kennedy,11,0,0
0,615,Washington,DEM,Joe Biden,55,1,1
0,615,Washington,REP,Donald Trump,39,0,0
-0.2,403,Washington,DEM,Joe Biden,42,0,1
-0.2,403,Washington,REP,Donald Trump,34,0,0
-1.1,1181,Florida,DEM,Joe Biden,45,0,1
-1.1,1181,Florida,REP,Donald Trump,54,1,0
-1.1,1174,Florida,DEM,Joe Biden,36,0,1
-1.1,1174,Florida,REP,Donald Trump,49,0,0
-1.1,1174,Florida,GRE,Jill Stein,3,0,0
-1.1,1193,Arizona,DEM,Joe Biden,47,0,1
-1.1,1193,Arizona,REP,Donald Trump,52,1,0
-1.1,1192,Arizona,DEM,Joe Biden,40,0,1
-1.1,1192,Arizona,REP,Donald Trump,44,0,0
-1.1,1192,Arizona,GRE,Jill Stein,5,0,0
-0.8,1191,New York,DEM,Joe Biden,47,0,1
-0.8,1191,New York,REP,Donald Trump,38,0,0
-0.4,1003,Arizona,DEM,Joe Biden,41,0,1
-0.4,1003,Arizona,REP,Donald Trump,44,0,0
-0.4,1003,Arizona,DEM,Joe Biden,36,0,1
-0.4,1003,Arizona,REP,Donald Trump,43,0,0
-0.4,1003,Arizona,IND,Robert F. Kennedy,8,0,0
-0.4,1003,Arizona,IND,Cornel West,1,0,0
-0.4,1003,Arizona,GRE,Jill Stein,2,0,0
-1,600,New Hampshire,DEM,Joe Biden,42,0,1
-1,600,New Hampshire,REP,Donald Trump,36,0,0
-1,600,New Hampshire,IND,Robert F. Kennedy,11,0,0
-1.1,500,South Dakota,DEM,Joe Biden,31.4,0,1
-1.1,500,South Dakota,REP,Donald Trump,50,0,0
-1.1,500,South Dakota,IND,Robert F. Kennedy,11.2,0,0
-0.3,459,Nevada,DEM,Joe Biden,39,0,1
-0.3,459,Nevada,REP,Donald Trump,44,0,0
-0.3,459,Nevada,IND,Robert F. Kennedy,7,0,0
-0.3,459,Nevada,IND,Cornel West,2,0,0
-0.3,459,Nevada,GRE,Jill Stein,1,0,0
-0.3,459,Nevada,DEM,Joe Biden,47,0,1
-0.3,459,Nevada,REP,Donald Trump,47,0,0
-0.3,459,Nevada,DEM,Kamala Harris,44,0,1
-0.3,459,Nevada,REP,Donald Trump,47,0,0
-0.3,693,Wisconsin,DEM,Joe Biden,42,0,1
-0.3,693,Wisconsin,REP,Donald Trump,43,0,0
-0.3,693,Wisconsin,IND,Robert F. Kennedy,6,0,0
-0.3,693,Wisconsin,IND,Cornel West,1,0,0
-0.3,693,Wisconsin,GRE,Jill Stein,1,0,0
-0.3,693,Wisconsin,DEM,Joe Biden,46,0,1
-0.3,693,Wisconsin,REP,Donald Trump,47,0,0
-0.3,693,Wisconsin,DEM,Kamala Harris,41,0,1
-0.3,693,Wisconsin,REP,Donald Trump,49,0,0
-0.3,795,Arizona,DEM,Joe Biden,40,0,1
-0.3,795,Arizona,REP,Donald Trump,45,0,0
-0.3,795,Arizona,IND,Robert F. Kennedy,7,0,0
-0.3,795,Arizona,IND,Cornel West,1,0,0
-0.3,795,Arizona,GRE,Jill Stein,2,0,0
-0.3,795,Arizona,DEM,Joe Biden,44,0,1
-0.3,795,Arizona,REP,Donald Trump,49,0,0
-0.3,795,Arizona,DEM,Kamala Harris,42,0,1
-0.3,795,Arizona,REP,Donald Trump,51,1,0
-0.3,795,Georgia,DEM,Joe Biden,39,0,1
-0.3,795,Georgia,REP,Donald Trump,44,0,0
-0.3,795,Georgia,IND,Robert F. Kennedy,8,0,0
-0.3,795,Georgia,IND,Cornel West,1,0,0
-0.3,795,Georgia,GRE,Jill Stein,1,0,0
-0.3,795,Georgia,DEM,Joe Biden,44,0,1
-0.3,795,Georgia,REP,Donald Trump,47,0,0
-0.3,795,Georgia,DEM,Kamala Harris,41,0,1
-0.3,795,Georgia,REP,Donald Trump,49,0,0
-0.3,704,Michigan,DEM,Joe Biden,42,0,1
-0.3,704,Michigan,REP,Donald Trump,40,0,0
-0.3,704,Michigan,IND,Robert F. Kennedy,7,0,0
-0.3,704,Michigan,IND,Cornel West,1,0,0
-0.3,704,Michigan,GRE,Jill Stein,2,0,0
-0.3,704,Michigan,DEM,Joe Biden,46,0,1
-0.3,704,Michigan,REP,Donald Trump,45,0,0
-0.3,704,Michigan,DEM,Kamala Harris,44,0,1
-0.3,704,Michigan,REP,Donald Trump,47,0,0
-0.3,704,North Carolina,DEM,Joe Biden,38,0,1
-0.3,704,North Carolina,REP,Donald Trump,46,0,0
-0.3,704,North Carolina,IND,Robert F. Kennedy,7,0,0
-0.3,704,North Carolina,IND,Cornel West,1,0,0
-0.3,704,North Carolina,GRE,Jill Stein,1,0,0
-0.3,704,North Carolina,DEM,Joe Biden,42,0,1
-0.3,704,North Carolina,REP,Donald Trump,49,0,0
-0.3,704,North Carolina,DEM,Kamala Harris,40,0,1
-0.3,704,North Carolina,REP,Donald Trump,50,0,0
-0.3,812,Pennsylvania,DEM,Joe Biden,42,0,1
-0.3,812,Pennsylvania,REP,Donald Trump,45,0,0
-0.3,812,Pennsylvania,IND,Robert F. Kennedy,7,0,0
-0.3,812,Pennsylvania,IND,Cornel West,2,0,0
-0.3,812,Pennsylvania,GRE,Jill Stein,1,0,0
-0.3,812,Pennsylvania,DEM,Joe Biden,46,0,1
-0.3,812,Pennsylvania,REP,Donald Trump,48,0,0
-0.3,812,Pennsylvania,DEM,Kamala Harris,43,0,1
-0.3,812,Pennsylvania,REP,Donald Trump,50,0,0
-1.3,625,Minnesota,DEM,Joe Biden,44,0,1
-1.3,625,Minnesota,REP,Donald Trump,42,0,0
-0.4,1002,North Carolina,DEM,Joe Biden,38,0,1
-0.4,1002,North Carolina,REP,Donald Trump,43,0,0
-0.4,804,North Carolina,DEM,Joe Biden,42,0,1
-0.4,804,North Carolina,REP,Donald Trump,44,0,0
-1.5,626,Arizona,DEM,Joe Biden,33,0,1
-1.5,626,Arizona,REP,Donald Trump,42,0,0
-1.5,626,Arizona,IND,Robert F. Kennedy,10,0,0
-1.5,626,Arizona,GRE,Jill Stein,2,0,0
-1.5,626,Arizona,IND,Cornel West,0,0,0
-1.5,626,Arizona,LIB,Lars Mapstead,1,0,0
-1.5,626,Arizona,DEM,Joe Biden,42,0,1
-1.5,626,Arizona,REP,Donald Trump,49,0,0
-1.5,626,Arizona,DEM,Joe Biden,35,0,1
-1.5,626,Arizona,REP,Donald Trump,44,0,0
-1.5,626,Arizona,IND,Robert F. Kennedy,8,0,0
-1.5,626,Arizona,GRE,Jill Stein,2,0,0
-1.5,626,Arizona,IND,Cornel West,0,0,0
-1.5,626,Arizona,LIB,Lars Mapstead,1,0,0
-1.5,626,Arizona,DEM,Joe Biden,43,0,1
-1.5,626,Arizona,REP,Donald Trump,49,0,0
-1.5,604,Georgia,DEM,Joe Biden,31,0,1
-1.5,604,Georgia,REP,Donald Trump,39,0,0
-1.5,604,Georgia,IND,Robert F. Kennedy,9,0,0
-1.5,604,Georgia,GRE,Jill Stein,1,0,0
-1.5,604,Georgia,IND,Cornel West,0,0,0
-1.5,604,Georgia,LIB,Lars Mapstead,1,0,0
-1.5,604,Georgia,DEM,Joe Biden,39,0,1
-1.5,604,Georgia,REP,Donald Trump,49,0,0
-1.5,604,Georgia,DEM,Joe Biden,34,0,1
-1.5,604,Georgia,REP,Donald Trump,42,0,0
-1.5,604,Georgia,IND,Robert F. Kennedy,8,0,0
-1.5,604,Georgia,GRE,Jill Stein,0,0,0
-1.5,604,Georgia,IND,Cornel West,0,0,0
-1.5,604,Georgia,LIB,Lars Mapstead,2,0,0
-1.5,604,Georgia,DEM,Joe Biden,41,0,1
-1.5,604,Georgia,REP,Donald Trump,50,0,0
-1.5,616,Michigan,DEM,Joe Biden,36,0,1
-1.5,616,Michigan,REP,Donald Trump,38,0,0
-1.5,616,Michigan,IND,Robert F. Kennedy,9,0,0
-1.5,616,Michigan,GRE,Jill Stein,1,0,0
-1.5,616,Michigan,IND,Cornel West,0,0,0
-1.5,616,Michigan,LIB,Lars Mapstead,1,0,0
-1.5,616,Michigan,DEM,Joe Biden,42,0,1
-1.5,616,Michigan,REP,Donald Trump,49,0,0
-1.5,616,Michigan,DEM,Joe Biden,42,0,1
-1.5,616,Michigan,REP,Donald Trump,39,0,0
-1.5,616,Michigan,IND,Robert F. Kennedy,7,0,0
-1.5,616,Michigan,GRE,Jill Stein,1,0,0
-1.5,616,Michigan,IND,Cornel West,0,0,0
-1.5,616,Michigan,LIB,Lars Mapstead,1,0,0
-1.5,616,Michigan,DEM,Joe Biden,47,0,1
-1.5,616,Michigan,REP,Donald Trump,46,0,0
-1.5,614,Nevada,DEM,Joe Biden,27,0,1
-1.5,614,Nevada,REP,Donald Trump,41,0,0
-1.5,614,Nevada,IND,Robert F. Kennedy,12,0,0
-1.5,614,Nevada,GRE,Jill Stein,2,0,0
-1.5,614,Nevada,IND,Cornel West,0,0,0
-1.5,614,Nevada,LIB,Lars Mapstead,2,0,0
-1.5,614,Nevada,DEM,Joe Biden,38,0,1
-1.5,614,Nevada,REP,Donald Trump,50,0,0
-1.5,614,Nevada,DEM,Joe Biden,30,0,1
-1.5,614,Nevada,REP,Donald Trump,44,0,0
-1.5,614,Nevada,IND,Robert F. Kennedy,11,0,0
-1.5,614,Nevada,GRE,Jill Stein,1,0,0
-1.5,614,Nevada,IND,Cornel West,0,0,0
-1.5,614,Nevada,LIB,Lars Mapstead,2,0,0
-1.5,614,Nevada,DEM,Joe Biden,38,0,1
-1.5,614,Nevada,REP,Donald Trump,51,1,0
-1.5,1023,Pennsylvania,DEM,Joe Biden,36,0,1
-1.5,1023,Pennsylvania,REP,Donald Trump,40,0,0
-1.5,1023,Pennsylvania,IND,Robert F. Kennedy,10,0,0
-1.5,1023,Pennsylvania,GRE,Jill Stein,1,0,0
-1.5,1023,Pennsylvania,IND,Cornel West,0,0,0
-1.5,1023,Pennsylvania,LIB,Lars Mapstead,0,0,0
-1.5,1023,Pennsylvania,DEM,Joe Biden,44,0,1
-1.5,1023,Pennsylvania,REP,Donald Trump,47,0,0
-1.5,1023,Pennsylvania,DEM,Joe Biden,37,0,1
-1.5,1023,Pennsylvania,REP,Donald Trump,41,0,0
-1.5,1023,Pennsylvania,IND,Robert F. Kennedy,9,0,0
-1.5,1023,Pennsylvania,GRE,Jill Stein,1,0,0
-1.5,1023,Pennsylvania,IND,Cornel West,0,0,0
-1.5,1023,Pennsylvania,LIB,Lars Mapstead,0,0,0
-1.5,1023,Pennsylvania,DEM,Joe Biden,45,0,1
-1.5,1023,Pennsylvania,REP,Donald Trump,48,0,0
-1.5,614,Wisconsin,DEM,Joe Biden,38,0,1
-1.5,614,Wisconsin,REP,Donald Trump,38,0,0
-1.5,614,Wisconsin,IND,Robert F. Kennedy,9,0,0
-1.5,614,Wisconsin,GRE,Jill Stein,1,0,0
-1.5,614,Wisconsin,IND,Cornel West,0,0,0
-1.5,614,Wisconsin,LIB,Lars Mapstead,0,0,0
-1.5,614,Wisconsin,DEM,Joe Biden,47,0,1
-1.5,614,Wisconsin,REP,Donald Trump,45,0,0
-1.5,614,Wisconsin,DEM,Joe Biden,39,0,1
-1.5,614,Wisconsin,REP,Donald Trump,40,0,0
-1.5,614,Wisconsin,IND,Robert F. Kennedy,8,0,0
-1.5,614,Wisconsin,GRE,Jill Stein,0,0,0
-1.5,614,Wisconsin,IND,Cornel West,0,0,0
-1.5,614,Wisconsin,LIB,Lars Mapstead,0,0,0
-1.5,614,Wisconsin,DEM,Joe Biden,46,0,1
-1.5,614,Wisconsin,REP,Donald Trump,47,0,0
-0.2,501,Tennessee,DEM,Joe Biden,29,0,1
-0.2,501,Tennessee,REP,Donald Trump,47,0,0
-0.2,501,Tennessee,IND,Robert F. Kennedy,8,0,0
-1.1,1115,Maryland,DEM,Joe Biden,56,1,1
-1.1,1115,Maryland,REP,Donald Trump,34.5,0,0
-1.1,1115,Maryland,DEM,Joe Biden,49.9,0,1
-1.1,1115,Maryland,REP,Donald Trump,32.5,0,0
-1.1,1115,Maryland,IND,Robert F. Kennedy,5.8,0,0
-1.1,1115,Maryland,IND,Cornel West,3,0,0
-1.1,1115,Maryland,GRE,Jill Stein,1,0,0
0,719,Maryland,DEM,Joe Biden,60,1,1
0,719,Maryland,REP,Donald Trump,32,0,0
0.2,609,Florida,DEM,Joe Biden,42,0,1
0.2,609,Florida,REP,Donald Trump,51,1,0
0.2,609,Florida,DEM,Joe Biden,37,0,1
0.2,609,Florida,REP,Donald Trump,46,0,0
0.2,609,Florida,IND,Robert F. Kennedy,10,0,0
-0.5,1457,Wisconsin,DEM,Joe Biden,50,0,1
-0.5,1457,Wisconsin,REP,Donald Trump,44,0,0
-0.5,1457,Wisconsin,DEM,Joe Biden,40,0,1
-0.5,1457,Wisconsin,REP,Donald Trump,39,0,0
-0.5,1457,Wisconsin,IND,Robert F. Kennedy,12,0,0
-0.5,1457,Wisconsin,IND,Cornel West,1,0,0
-0.5,1457,Wisconsin,GRE,Jill Stein,4,0,0
-1.1,600,North Carolina,DEM,Joe Biden,38.1,0,1
-1.1,600,North Carolina,REP,Donald Trump,42.6,0,0
-1.1,600,North Carolina,IND,Robert F. Kennedy,8.8,0,0
0.3,600,Georgia,DEM,Joe Biden,39,0,1
0.3,600,Georgia,REP,Donald Trump,49,0,0
0.3,600,Georgia,DEM,Joe Biden,33,0,1
0.3,600,Georgia,REP,Donald Trump,41,0,0
0.3,600,Georgia,IND,Robert F. Kennedy,13,0,0
0.4,529,Arizona,DEM,Joe Biden,42,0,1
0.4,529,Arizona,REP,Donald Trump,44,0,0
0.4,529,Arizona,IND,Robert F. Kennedy,7,0,0
0.4,529,Arizona,GRE,Jill Stein,2,0,0
0.4,586,Florida,DEM,Joe Biden,38,0,1
0.4,586,Florida,REP,Donald Trump,47,0,0
0.4,586,Florida,IND,Robert F. Kennedy,6,0,0
0.4,586,Florida,GRE,Jill Stein,0,0,0
0.4,486,Georgia,DEM,Joe Biden,38,0,1
0.4,486,Georgia,REP,Donald Trump,43,0,0
0.4,486,Georgia,IND,Robert F. Kennedy,5,0,0
0.4,486,Georgia,GRE,Jill Stein,0,0,0
0.4,522,Michigan,DEM,Joe Biden,37,0,1
0.4,522,Michigan,REP,Donald Trump,43,0,0
0.4,522,Michigan,IND,Robert F. Kennedy,7,0,0
0.4,522,Michigan,GRE,Jill Stein,1,0,0
0.4,553,North Carolina,DEM,Joe Biden,37,0,1
0.4,553,North Carolina,REP,Donald Trump,44,0,0
0.4,553,North Carolina,IND,Robert F. Kennedy,7,0,0
0.4,553,North Carolina,GRE,Jill Stein,0,0,0
0.4,509,Pennsylvania,DEM,Joe Biden,41,0,1
0.4,509,Pennsylvania,REP,Donald Trump,43,0,0
0.4,509,Pennsylvania,IND,Robert F. Kennedy,7,0,0
0.4,509,Pennsylvania,GRE,Jill Stein,0,0,0
0.1,1059,New York,DEM,Joe Biden,56,1,1
0.1,1059,New York,REP,Donald Trump,37,0,0
1.6,800,Virginia,DEM,Joe Biden,40,0,1
1.6,800,Virginia,REP,Donald Trump,37,0,0
1.6,800,Virginia,IND,Robert F. Kennedy,8,0,0
1.6,800,Virginia,IND,Cornel West,1,0,0
1.6,800,Virginia,GRE,Jill Stein,2,0,0
1.6,800,Virginia,LIB,Lars Mapstead,0.4,0,0
1.6,800,Virginia,DEM,Joe Biden,42,0,1
1.6,800,Virginia,REP,Donald Trump,41,0,0
1.6,800,Virginia,GRE,Jill Stein,3,0,0
1.6,800,Virginia,LIB,Lars Mapstead,2,0,0
1.6,800,Virginia,DEM,Joe Biden,48,0,1
1.6,800,Virginia,REP,Donald Trump,44,0,0
1.6,600,Minnesota,DEM,Joe Biden,40,0,1
1.6,600,Minnesota,REP,Donald Trump,40,0,0
1.6,600,Minnesota,IND,Robert F. Kennedy,9,0,0
1.6,600,Minnesota,IND,Cornel West,1,0,0
1.6,600,Minnesota,GRE,Jill Stein,1,0,0
1.6,600,Minnesota,LIB,Lars Mapstead,0.5,0,0
1.6,600,Minnesota,DEM,Joe Biden,41,0,1
1.6,600,Minnesota,REP,Donald Trump,46,0,0
1.6,600,Minnesota,GRE,Jill Stein,3,0,0
1.6,600,Minnesota,LIB,Lars Mapstead,1,0,0
1.6,600,Minnesota,DEM,Joe Biden,46,0,1
1.6,600,Minnesota,REP,Donald Trump,49,0,0
-0.3,600,Pennsylvania,DEM,Joe Biden,45,0,1
-0.3,600,Pennsylvania,REP,Donald Trump,49,0,0
-0.3,600,Pennsylvania,DEM,Joe Biden,41,0,1
-0.3,600,Pennsylvania,REP,Donald Trump,46,0,0
-0.3,600,Pennsylvania,GRE,Jill Stein,5,0,0
-0.3,600,Pennsylvania,LIB,Chase Oliver,3,0,0
0.2,609,Maine,DEM,Joe Biden,40,0,1
0.2,609,Maine,REP,Donald Trump,41,0,0
0.2,609,Maine,IND,Robert F. Kennedy,10,0,0
0.2,609,Maine,GRE,Jill Stein,6,0,0
0.2,609,Maine,IND,Cornel West,1,0,0
0.2,609,Maine,DEM,Joe Biden,41,0,1
0.2,609,Maine,REP,Donald Trump,41,0,0
0.2,609,Maine,IND,Robert F. Kennedy,11,0,0
0.2,609,Maine,GRE,Jill Stein,6,0,0
0.2,609,Maine,IND,Cornel West,1,0,0
0.2,609,Maine,DEM,Joe Biden,41,0,1
0.2,609,Maine,REP,Donald Trump,42,0,0
0.2,609,Maine,IND,Robert F. Kennedy,11,0,0
0.2,609,Maine,GRE,Jill Stein,6,0,0
0.2,609,Maine,DEM,Joe Biden,42,0,1
0.2,609,Maine,REP,Donald Trump,43,0,0
0.2,609,Maine,IND,Robert F. Kennedy,15,0,0
0.2,609,Maine,DEM,Joe Biden,51,1,1
0.2,609,Maine,REP,Donald Trump,49,0,0
-0.9,550,Arizona,DEM,Joe Biden,38.8,0,1
-0.9,550,Arizona,REP,Donald Trump,38.1,0,0
-0.9,550,Arizona,IND,Robert F. Kennedy,13.5,0,0
-1.1,1000,Arizona,DEM,Joe Biden,47.7,0,1
-1.1,1000,Arizona,REP,Donald Trump,52.3,1,0
-1.1,1000,Arizona,DEM,Joe Biden,40.2,0,1
-1.1,1000,Arizona,REP,Donald Trump,43.6,0,0
-1.1,1000,Arizona,IND,Robert F. Kennedy,8.5,0,0
-1.1,1000,Arizona,IND,Cornel West,0.9,0,0
-1.1,1000,Arizona,GRE,Jill Stein,0.7,0,0
-1.1,1000,Georgia,DEM,Joe Biden,49.2,0,1
-1.1,1000,Georgia,REP,Donald Trump,50.8,1,0
-1.1,1000,Georgia,DEM,Joe Biden,39,0,1
-1.1,1000,Georgia,REP,Donald Trump,45.1,0,0
-1.1,1000,Georgia,IND,Robert F. Kennedy,4.8,0,0
-1.1,1000,Georgia,IND,Cornel West,1.8,0,0
-1.1,1000,Georgia,GRE,Jill Stein,1.5,0,0
-1.1,1000,Pennsylvania,DEM,Joe Biden,48.8,0,1
-1.1,1000,Pennsylvania,REP,Donald Trump,51.2,1,0
-1.1,1000,Pennsylvania,DEM,Joe Biden,40.8,0,1
-1.1,1000,Pennsylvania,REP,Donald Trump,45,0,0
-1.1,1000,Pennsylvania,IND,Robert F. Kennedy,5.5,0,0
-1.1,1000,Pennsylvania,IND,Cornel West,0.8,0,0
-1.1,1000,Pennsylvania,GRE,Jill Stein,1,0,0
-1.1,1000,Michigan,DEM,Joe Biden,47.9,0,1
-1.1,1000,Michigan,REP,Donald Trump,52.1,1,0
-1.1,1000,Michigan,DEM,Joe Biden,42.1,0,1
-1.1,1000,Michigan,REP,Donald Trump,43.2,0,0
-1.1,1000,Michigan,IND,Robert F. Kennedy,5,0,0
-1.1,1000,Michigan,IND,Cornel West,0.7,0,0
-1.1,1000,Michigan,GRE,Jill Stein,0.8,0,0
-1.1,1000,North Carolina,DEM,Joe Biden,48.1,0,1
-1.1,1000,North Carolina,REP,Donald Trump,51.9,1,0
-1.1,1000,North Carolina,DEM,Joe Biden,37.2,0,1
-1.1,1000,North Carolina,REP,Donald Trump,46.3,0,0
-1.1,1000,North Carolina,IND,Robert F. Kennedy,5.6,0,0
-1.1,1000,North Carolina,IND,Cornel West,1.2,0,0
-1.1,1000,North Carolina,GRE,Jill Stein,1.2,0,0
-1.1,1000,Nevada,DEM,Joe Biden,49.3,0,1
-1.1,1000,Nevada,REP,Donald Trump,50.7,1,0
-1.1,1000,Nevada,DEM,Joe Biden,37.1,0,1
-1.1,1000,Nevada,REP,Donald Trump,42.1,0,0
-1.1,1000,Nevada,IND,Robert F. Kennedy,7.7,0,0
-1.1,1000,Nevada,IND,Cornel West,1.6,0,0
-1.1,1000,Nevada,GRE,Jill Stein,0.9,0,0
-1.1,1000,Wisconsin,DEM,Joe Biden,48.4,0,1
-1.1,1000,Wisconsin,REP,Donald Trump,51.6,1,0
-1.1,1000,Wisconsin,DEM,Joe Biden,40.4,0,1
-1.1,1000,Wisconsin,REP,Donald Trump,44.7,0,0
-1.1,1000,Wisconsin,IND,Robert F. Kennedy,6.4,0,0
-1.1,1000,Wisconsin,IND,Cornel West,0.6,0,0
-1.1,1000,Wisconsin,GRE,Jill Stein,0.8,0,0
-0.3,500,Virginia,DEM,Joe Biden,43,0,1
-0.3,500,Virginia,REP,Donald Trump,42,0,0
0.2,500,North Carolina,DEM,Joe Biden,35,0,1
0.2,500,North Carolina,REP,Donald Trump,40,0,0
0.2,500,North Carolina,IND,Robert F. Kennedy,11,0,0
0.2,500,North Carolina,GRE,Jill Stein,2,0,0
0.2,500,North Carolina,LIB,Charles Ballay,2,0,0
0,737,Nebraska,DEM,Joe Biden,34,0,1
0,737,Nebraska,REP,Donald Trump,57,1,0
-1.1,1288,Pennsylvania,DEM,Joe Biden,49,0,1
-1.1,1288,Pennsylvania,REP,Donald Trump,50,0,0
-1.1,1262,Michigan,DEM,Joe Biden,51,1,1
-1.1,1262,Michigan,REP,Donald Trump,49,0,0
-1.1,1262,Michigan,DEM,Joe Biden,45,0,1
-1.1,1262,Michigan,REP,Donald Trump,43,0,0
-1.1,1262,Michigan,IND,Robert F. Kennedy,9,0,0
-1.1,1262,Michigan,GRE,Jill Stein,3,0,0
-1.1,1226,Wisconsin,DEM,Joe Biden,49,0,1
-1.1,1226,Wisconsin,REP,Donald Trump,50,0,0
-1.1,1226,Wisconsin,DEM,Joe Biden,44,0,1
-1.1,1226,Wisconsin,REP,Donald Trump,48,0,0
-1.1,1226,Wisconsin,GRE,Jill Stein,8,0,0
-1,417,Pennsylvania,DEM,Joe Biden,41,0,1
-1,417,Pennsylvania,REP,Donald Trump,44,0,0
-1,417,Pennsylvania,DEM,Joe Biden,35,0,1
-1,417,Pennsylvania,REP,Donald Trump,35,0,0
-1,417,Pennsylvania,IND,Robert F. Kennedy,18,0,0
-1.1,1200,Texas,DEM,Joe Biden,36,0,1
-1.1,1200,Texas,REP,Donald Trump,45,0,0
-1.1,1200,Texas,IND,Robert F. Kennedy,8,0,0
-1.1,1200,Texas,IND,Cornel West,2,0,0
-1.1,1200,Texas,GRE,Jill Stein,2,0,0
-1.1,1200,Texas,DEM,Joe Biden,40,0,1
-1.1,1200,Texas,REP,Donald Trump,48,0,0
-0.9,874,Arizona,DEM,Joe Biden,43,0,1
-0.9,874,Arizona,REP,Donald Trump,47,0,0
-0.9,804,Michigan,DEM,Joe Biden,36,0,1
-0.9,804,Michigan,REP,Donald Trump,51,1,0
-0.9,802,Pennsylvania,DEM,Joe Biden,41,0,1
-0.9,802,Pennsylvania,REP,Donald Trump,46,0,0
-0.9,802,Wisconsin,DEM,Joe Biden,38,0,1
-0.9,802,Wisconsin,REP,Donald Trump,48,0,0
0,513,Alabama,DEM,Joe Biden,29.4,0,1
0,513,Alabama,IND,Robert F. Kennedy,56,1,0
0,513,Alabama,REP,Donald Trump,55.6,1,0
0,513,Alabama,IND,Robert F. Kennedy,31.4,0,0
0,248,Alaska,DEM,Joe Biden,37.1,0,1
0,248,Alaska,IND,Robert F. Kennedy,50.1,1,0
0,248,Alaska,REP,Donald Trump,47.6,0,0
0,248,Alaska,IND,Robert F. Kennedy,41.3,0,0
0,630,Arizona,DEM,Joe Biden,34.1,0,1
0,630,Arizona,IND,Robert F. Kennedy,52.2,1,0
0,630,Arizona,REP,Donald Trump,45.5,0,0
0,630,Arizona,IND,Robert F. Kennedy,39,0,0
0,385,Arkansas,DEM,Joe Biden,35.2,0,1
0,385,Arkansas,IND,Robert F. Kennedy,53.1,1,0
0,385,Arkansas,REP,Donald Trump,44.3,0,0
0,385,Arkansas,IND,Robert F. Kennedy,41.6,0,0
0,740,California,DEM,Joe Biden,51.3,1,1
